ID,Datetime,Count,year,month,day,Hour,Day,Weekend
2893,23-12-2012 13:00,22,2012,12,23,13,6,1
2894,23-12-2012 14:00,16,2012,12,23,14,6,1
2895,23-12-2012 15:00,14,2012,12,23,15,6,1
2896,23-12-2012 16:00,26,2012,12,23,16,6,1
2897,23-12-2012 17:00,22,2012,12,23,17,6,1
2898,23-12-2012 18:00,30,2012,12,23,18,6,1
2899,23-12-2012 19:00,24,2012,12,23,19,6,1
2900,23-12-2012 20:00,18,2012,12,23,20,6,1
2901,23-12-2012 21:00,14,2012,12,23,21,6,1
2902,23-12-2012 22:00,12,2012,12,23,22,6,1
2903,23-12-2012 23:00,14,2012,12,23,23,6,1
2904,24-12-2012 00:00,22,2012,12,24,0,0,0
2905,24-12-2012 01:00,20,2012,12,24,1,0,0
2906,24-12-2012 02:00,12,2012,12,24,2,0,0
2907,24-12-2012 03:00,18,2012,12,24,3,0,0
2908,24-12-2012 04:00,12,2012,12,24,4,0,0
2909,24-12-2012 05:00,18,2012,12,24,5,0,0
2910,24-12-2012 06:00,16,2012,12,24,6,0,0
2911,24-12-2012 07:00,8,2012,12,24,7,0,0
2912,24-12-2012 08:00,22,2012,12,24,8,0,0
2913,24-12-2012 09:00,20,2012,12,24,9,0,0
2914,24-12-2012 10:00,32,2012,12,24,10,0,0
2915,24-12-2012 11:00,26,2012,12,24,11,0,0
2916,24-12-2012 12:00,28,2012,12,24,12,0,0
2917,24-12-2012 13:00,30,2012,12,24,13,0,0
2918,24-12-2012 14:00,24,2012,12,24,14,0,0
2919,24-12-2012 15:00,16,2012,12,24,15,0,0
2920,24-12-2012 16:00,26,2012,12,24,16,0,0
2921,24-12-2012 17:00,50,2012,12,24,17,0,0
2922,24-12-2012 18:00,28,2012,12,24,18,0,0
2923,24-12-2012 19:00,56,2012,12,24,19,0,0
2924,24-12-2012 20:00,34,2012,12,24,20,0,0
2925,24-12-2012 21:00,24,2012,12,24,21,0,0
2926,24-12-2012 22:00,20,2012,12,24,22,0,0
2927,24-12-2012 23:00,18,2012,12,24,23,0,0
2928,25-12-2012 00:00,22,2012,12,25,0,1,0
2929,25-12-2012 01:00,22,2012,12,25,1,1,0
2930,25-12-2012 02:00,14,2012,12,25,2,1,0
2931,25-12-2012 03:00,14,2012,12,25,3,1,0
2932,25-12-2012 04:00,4,2012,12,25,4,1,0
2933,25-12-2012 05:00,10,2012,12,25,5,1,0
2934,25-12-2012 06:00,16,2012,12,25,6,1,0
2935,25-12-2012 07:00,8,2012,12,25,7,1,0
2936,25-12-2012 08:00,8,2012,12,25,8,1,0
2937,25-12-2012 09:00,12,2012,12,25,9,1,0
2938,25-12-2012 10:00,20,2012,12,25,10,1,0
2939,25-12-2012 11:00,18,2012,12,25,11,1,0
2940,25-12-2012 12:00,14,2012,12,25,12,1,0
2941,25-12-2012 13:00,12,2012,12,25,13,1,0
2942,25-12-2012 14:00,24,2012,12,25,14,1,0
2943,25-12-2012 15:00,20,2012,12,25,15,1,0
2944,25-12-2012 16:00,10,2012,12,25,16,1,0
2945,25-12-2012 17:00,16,2012,12,25,17,1,0
2946,25-12-2012 18:00,14,2012,12,25,18,1,0
2947,25-12-2012 19:00,26,2012,12,25,19,1,0
2948,25-12-2012 20:00,16,2012,12,25,20,1,0
2949,25-12-2012 21:00,6,2012,12,25,21,1,0
2950,25-12-2012 22:00,28,2012,12,25,22,1,0
2951,25-12-2012 23:00,22,2012,12,25,23,1,0
2952,26-12-2012 00:00,18,2012,12,26,0,2,0
2953,26-12-2012 01:00,10,2012,12,26,1,2,0
2954,26-12-2012 02:00,12,2012,12,26,2,2,0
2955,26-12-2012 03:00,10,2012,12,26,3,2,0
2956,26-12-2012 04:00,6,2012,12,26,4,2,0
2957,26-12-2012 05:00,6,2012,12,26,5,2,0
2958,26-12-2012 06:00,8,2012,12,26,6,2,0
2959,26-12-2012 07:00,6,2012,12,26,7,2,0
2960,26-12-2012 08:00,14,2012,12,26,8,2,0
2961,26-12-2012 09:00,2,2012,12,26,9,2,0
2962,26-12-2012 10:00,14,2012,12,26,10,2,0
2963,26-12-2012 11:00,16,2012,12,26,11,2,0
2964,26-12-2012 12:00,4,2012,12,26,12,2,0
2965,26-12-2012 13:00,8,2012,12,26,13,2,0
2966,26-12-2012 14:00,6,2012,12,26,14,2,0
2967,26-12-2012 15:00,8,2012,12,26,15,2,0
2968,26-12-2012 16:00,12,2012,12,26,16,2,0
2969,26-12-2012 17:00,14,2012,12,26,17,2,0
2970,26-12-2012 18:00,8,2012,12,26,18,2,0
2971,26-12-2012 19:00,16,2012,12,26,19,2,0
2972,26-12-2012 20:00,20,2012,12,26,20,2,0
2973,26-12-2012 21:00,14,2012,12,26,21,2,0
2974,26-12-2012 22:00,16,2012,12,26,22,2,0
2975,26-12-2012 23:00,6,2012,12,26,23,2,0
2976,27-12-2012 00:00,6,2012,12,27,0,3,0
2977,27-12-2012 01:00,4,2012,12,27,1,3,0
2978,27-12-2012 02:00,4,2012,12,27,2,3,0
2979,27-12-2012 03:00,8,2012,12,27,3,3,0
2980,27-12-2012 04:00,10,2012,12,27,4,3,0
2981,27-12-2012 05:00,2,2012,12,27,5,3,0
2982,27-12-2012 06:00,6,2012,12,27,6,3,0
2983,27-12-2012 07:00,10,2012,12,27,7,3,0
2984,27-12-2012 08:00,12,2012,12,27,8,3,0
2985,27-12-2012 09:00,8,2012,12,27,9,3,0
2986,27-12-2012 10:00,4,2012,12,27,10,3,0
2987,27-12-2012 11:00,18,2012,12,27,11,3,0
2988,27-12-2012 12:00,18,2012,12,27,12,3,0
2989,27-12-2012 13:00,14,2012,12,27,13,3,0
2990,27-12-2012 14:00,12,2012,12,27,14,3,0
2991,27-12-2012 15:00,30,2012,12,27,15,3,0
2992,27-12-2012 16:00,22,2012,12,27,16,3,0
2993,27-12-2012 17:00,20,2012,12,27,17,3,0
2994,27-12-2012 18:00,24,2012,12,27,18,3,0
2995,27-12-2012 19:00,18,2012,12,27,19,3,0
2996,27-12-2012 20:00,18,2012,12,27,20,3,0
2997,27-12-2012 21:00,6,2012,12,27,21,3,0
2998,27-12-2012 22:00,10,2012,12,27,22,3,0
2999,27-12-2012 23:00,6,2012,12,27,23,3,0
3000,28-12-2012 00:00,8,2012,12,28,0,4,0
3001,28-12-2012 01:00,12,2012,12,28,1,4,0
3002,28-12-2012 02:00,18,2012,12,28,2,4,0
3003,28-12-2012 03:00,8,2012,12,28,3,4,0
3004,28-12-2012 04:00,8,2012,12,28,4,4,0
3005,28-12-2012 05:00,10,2012,12,28,5,4,0
3006,28-12-2012 06:00,4,2012,12,28,6,4,0
3007,28-12-2012 07:00,4,2012,12,28,7,4,0
3008,28-12-2012 08:00,6,2012,12,28,8,4,0
3009,28-12-2012 09:00,16,2012,12,28,9,4,0
3010,28-12-2012 10:00,10,2012,12,28,10,4,0
3011,28-12-2012 11:00,20,2012,12,28,11,4,0
3012,28-12-2012 12:00,4,2012,12,28,12,4,0
3013,28-12-2012 13:00,10,2012,12,28,13,4,0
3014,28-12-2012 14:00,4,2012,12,28,14,4,0
3015,28-12-2012 15:00,2,2012,12,28,15,4,0
3016,28-12-2012 16:00,12,2012,12,28,16,4,0
3017,28-12-2012 17:00,10,2012,12,28,17,4,0
3018,28-12-2012 18:00,14,2012,12,28,18,4,0
3019,28-12-2012 19:00,20,2012,12,28,19,4,0
3020,28-12-2012 20:00,16,2012,12,28,20,4,0
3021,28-12-2012 21:00,22,2012,12,28,21,4,0
3022,28-12-2012 22:00,4,2012,12,28,22,4,0
3023,28-12-2012 23:00,14,2012,12,28,23,4,0
3024,29-12-2012 00:00,10,2012,12,29,0,5,1
3025,29-12-2012 01:00,8,2012,12,29,1,5,1
3026,29-12-2012 02:00,6,2012,12,29,2,5,1
3027,29-12-2012 03:00,2,2012,12,29,3,5,1
3028,29-12-2012 04:00,10,2012,12,29,4,5,1
3029,29-12-2012 05:00,8,2012,12,29,5,5,1
3030,29-12-2012 06:00,6,2012,12,29,6,5,1
3031,29-12-2012 07:00,2,2012,12,29,7,5,1
3032,29-12-2012 08:00,8,2012,12,29,8,5,1
3033,29-12-2012 09:00,14,2012,12,29,9,5,1
3034,29-12-2012 10:00,14,2012,12,29,10,5,1
3035,29-12-2012 11:00,34,2012,12,29,11,5,1
3036,29-12-2012 12:00,24,2012,12,29,12,5,1
3037,29-12-2012 13:00,10,2012,12,29,13,5,1
3038,29-12-2012 14:00,14,2012,12,29,14,5,1
3039,29-12-2012 15:00,10,2012,12,29,15,5,1
3040,29-12-2012 16:00,16,2012,12,29,16,5,1
3041,29-12-2012 17:00,22,2012,12,29,17,5,1
3042,29-12-2012 18:00,12,2012,12,29,18,5,1
3043,29-12-2012 19:00,18,2012,12,29,19,5,1
3044,29-12-2012 20:00,12,2012,12,29,20,5,1
3045,29-12-2012 21:00,12,2012,12,29,21,5,1
3046,29-12-2012 22:00,16,2012,12,29,22,5,1
3047,29-12-2012 23:00,16,2012,12,29,23,5,1
3048,30-12-2012 00:00,24,2012,12,30,0,6,1
3049,30-12-2012 01:00,10,2012,12,30,1,6,1
3050,30-12-2012 02:00,10,2012,12,30,2,6,1
3051,30-12-2012 03:00,6,2012,12,30,3,6,1
3052,30-12-2012 04:00,6,2012,12,30,4,6,1
3053,30-12-2012 05:00,10,2012,12,30,5,6,1
3054,30-12-2012 06:00,6,2012,12,30,6,6,1
3055,30-12-2012 07:00,8,2012,12,30,7,6,1
3056,30-12-2012 08:00,12,2012,12,30,8,6,1
3057,30-12-2012 09:00,12,2012,12,30,9,6,1
3058,30-12-2012 10:00,6,2012,12,30,10,6,1
3059,30-12-2012 11:00,18,2012,12,30,11,6,1
3060,30-12-2012 12:00,10,2012,12,30,12,6,1
3061,30-12-2012 13:00,28,2012,12,30,13,6,1
3062,30-12-2012 14:00,14,2012,12,30,14,6,1
3063,30-12-2012 15:00,14,2012,12,30,15,6,1
3064,30-12-2012 16:00,16,2012,12,30,16,6,1
3065,30-12-2012 17:00,16,2012,12,30,17,6,1
3066,30-12-2012 18:00,16,2012,12,30,18,6,1
3067,30-12-2012 19:00,12,2012,12,30,19,6,1
3068,30-12-2012 20:00,10,2012,12,30,20,6,1
3069,30-12-2012 21:00,18,2012,12,30,21,6,1
3070,30-12-2012 22:00,10,2012,12,30,22,6,1
3071,30-12-2012 23:00,32,2012,12,30,23,6,1
3072,31-12-2012 00:00,14,2012,12,31,0,0,0
3073,31-12-2012 01:00,22,2012,12,31,1,0,0
3074,31-12-2012 02:00,4,2012,12,31,2,0,0
3075,31-12-2012 03:00,8,2012,12,31,3,0,0
3076,31-12-2012 04:00,12,2012,12,31,4,0,0
3077,31-12-2012 05:00,8,2012,12,31,5,0,0
3078,31-12-2012 06:00,16,2012,12,31,6,0,0
3079,31-12-2012 07:00,14,2012,12,31,7,0,0
3080,31-12-2012 08:00,20,2012,12,31,8,0,0
3081,31-12-2012 09:00,28,2012,12,31,9,0,0
3082,31-12-2012 10:00,28,2012,12,31,10,0,0
3083,31-12-2012 11:00,36,2012,12,31,11,0,0
3084,31-12-2012 12:00,50,2012,12,31,12,0,0
3085,31-12-2012 13:00,36,2012,12,31,13,0,0
3086,31-12-2012 14:00,40,2012,12,31,14,0,0
3087,31-12-2012 15:00,38,2012,12,31,15,0,0
3088,31-12-2012 16:00,28,2012,12,31,16,0,0
3089,31-12-2012 17:00,26,2012,12,31,17,0,0
3090,31-12-2012 18:00,18,2012,12,31,18,0,0
3091,31-12-2012 19:00,52,2012,12,31,19,0,0
3092,31-12-2012 20:00,38,2012,12,31,20,0,0
3093,31-12-2012 21:00,34,2012,12,31,21,0,0
3094,31-12-2012 22:00,26,2012,12,31,22,0,0
3095,31-12-2012 23:00,22,2012,12,31,23,0,0
3096,01-01-2013 00:00,20,2013,1,1,0,1,0
3097,01-01-2013 01:00,44,2013,1,1,1,1,0
3098,01-01-2013 02:00,28,2013,1,1,2,1,0
3099,01-01-2013 03:00,8,2013,1,1,3,1,0
3100,01-01-2013 04:00,14,2013,1,1,4,1,0
3101,01-01-2013 05:00,2,2013,1,1,5,1,0
3102,01-01-2013 06:00,12,2013,1,1,6,1,0
3103,01-01-2013 07:00,8,2013,1,1,7,1,0
3104,01-01-2013 08:00,10,2013,1,1,8,1,0
3105,01-01-2013 09:00,18,2013,1,1,9,1,0
3106,01-01-2013 10:00,16,2013,1,1,10,1,0
3107,01-01-2013 11:00,20,2013,1,1,11,1,0
3108,01-01-2013 12:00,20,2013,1,1,12,1,0
3109,01-01-2013 13:00,12,2013,1,1,13,1,0
3110,01-01-2013 14:00,12,2013,1,1,14,1,0
3111,01-01-2013 15:00,16,2013,1,1,15,1,0
3112,01-01-2013 16:00,6,2013,1,1,16,1,0
3113,01-01-2013 17:00,28,2013,1,1,17,1,0
3114,01-01-2013 18:00,24,2013,1,1,18,1,0
3115,01-01-2013 19:00,16,2013,1,1,19,1,0
3116,01-01-2013 20:00,14,2013,1,1,20,1,0
3117,01-01-2013 21:00,24,2013,1,1,21,1,0
3118,01-01-2013 22:00,14,2013,1,1,22,1,0
3119,01-01-2013 23:00,16,2013,1,1,23,1,0
3120,02-01-2013 00:00,12,2013,1,2,0,2,0
3121,02-01-2013 01:00,20,2013,1,2,1,2,0
3122,02-01-2013 02:00,12,2013,1,2,2,2,0
3123,02-01-2013 03:00,10,2013,1,2,3,2,0
3124,02-01-2013 04:00,10,2013,1,2,4,2,0
3125,02-01-2013 05:00,14,2013,1,2,5,2,0
3126,02-01-2013 06:00,12,2013,1,2,6,2,0
3127,02-01-2013 07:00,4,2013,1,2,7,2,0
3128,02-01-2013 08:00,8,2013,1,2,8,2,0
3129,02-01-2013 09:00,8,2013,1,2,9,2,0
3130,02-01-2013 10:00,14,2013,1,2,10,2,0
3131,02-01-2013 11:00,16,2013,1,2,11,2,0
3132,02-01-2013 12:00,22,2013,1,2,12,2,0
3133,02-01-2013 13:00,4,2013,1,2,13,2,0
3134,02-01-2013 14:00,12,2013,1,2,14,2,0
3135,02-01-2013 15:00,18,2013,1,2,15,2,0
3136,02-01-2013 16:00,18,2013,1,2,16,2,0
3137,02-01-2013 17:00,14,2013,1,2,17,2,0
3138,02-01-2013 18:00,10,2013,1,2,18,2,0
3139,02-01-2013 19:00,8,2013,1,2,19,2,0
3140,02-01-2013 20:00,14,2013,1,2,20,2,0
3141,02-01-2013 21:00,14,2013,1,2,21,2,0
3142,02-01-2013 22:00,8,2013,1,2,22,2,0
3143,02-01-2013 23:00,10,2013,1,2,23,2,0
3144,03-01-2013 00:00,10,2013,1,3,0,3,0
3145,03-01-2013 01:00,16,2013,1,3,1,3,0
3146,03-01-2013 02:00,8,2013,1,3,2,3,0
3147,03-01-2013 03:00,6,2013,1,3,3,3,0
3148,03-01-2013 04:00,6,2013,1,3,4,3,0
3149,03-01-2013 05:00,4,2013,1,3,5,3,0
3150,03-01-2013 06:00,6,2013,1,3,6,3,0
3151,03-01-2013 07:00,10,2013,1,3,7,3,0
3152,03-01-2013 08:00,12,2013,1,3,8,3,0
3153,03-01-2013 09:00,10,2013,1,3,9,3,0
3154,03-01-2013 10:00,20,2013,1,3,10,3,0
3155,03-01-2013 11:00,14,2013,1,3,11,3,0
3156,03-01-2013 12:00,14,2013,1,3,12,3,0
3157,03-01-2013 13:00,10,2013,1,3,13,3,0
3158,03-01-2013 14:00,4,2013,1,3,14,3,0
3159,03-01-2013 15:00,18,2013,1,3,15,3,0
3160,03-01-2013 16:00,8,2013,1,3,16,3,0
3161,03-01-2013 17:00,12,2013,1,3,17,3,0
3162,03-01-2013 18:00,18,2013,1,3,18,3,0
3163,03-01-2013 19:00,10,2013,1,3,19,3,0
3164,03-01-2013 20:00,16,2013,1,3,20,3,0
3165,03-01-2013 21:00,22,2013,1,3,21,3,0
3166,03-01-2013 22:00,12,2013,1,3,22,3,0
3167,03-01-2013 23:00,12,2013,1,3,23,3,0
3168,04-01-2013 00:00,16,2013,1,4,0,4,0
3169,04-01-2013 01:00,16,2013,1,4,1,4,0
3170,04-01-2013 02:00,12,2013,1,4,2,4,0
3171,04-01-2013 03:00,8,2013,1,4,3,4,0
3172,04-01-2013 04:00,8,2013,1,4,4,4,0
3173,04-01-2013 05:00,16,2013,1,4,5,4,0
3174,04-01-2013 06:00,4,2013,1,4,6,4,0
3175,04-01-2013 07:00,14,2013,1,4,7,4,0
3176,04-01-2013 08:00,10,2013,1,4,8,4,0
3177,04-01-2013 09:00,16,2013,1,4,9,4,0
3178,04-01-2013 10:00,26,2013,1,4,10,4,0
3179,04-01-2013 11:00,30,2013,1,4,11,4,0
3180,04-01-2013 12:00,24,2013,1,4,12,4,0
3181,04-01-2013 13:00,10,2013,1,4,13,4,0
3182,04-01-2013 14:00,20,2013,1,4,14,4,0
3183,04-01-2013 15:00,12,2013,1,4,15,4,0
3184,04-01-2013 16:00,22,2013,1,4,16,4,0
3185,04-01-2013 17:00,16,2013,1,4,17,4,0
3186,04-01-2013 18:00,20,2013,1,4,18,4,0
3187,04-01-2013 19:00,68,2013,1,4,19,4,0
3188,04-01-2013 20:00,62,2013,1,4,20,4,0
3189,04-01-2013 21:00,50,2013,1,4,21,4,0
3190,04-01-2013 22:00,36,2013,1,4,22,4,0
3191,04-01-2013 23:00,48,2013,1,4,23,4,0
3192,05-01-2013 00:00,38,2013,1,5,0,5,1
3193,05-01-2013 01:00,30,2013,1,5,1,5,1
3194,05-01-2013 02:00,20,2013,1,5,2,5,1
3195,05-01-2013 03:00,10,2013,1,5,3,5,1
3196,05-01-2013 04:00,14,2013,1,5,4,5,1
3197,05-01-2013 05:00,8,2013,1,5,5,5,1
3198,05-01-2013 06:00,10,2013,1,5,6,5,1
3199,05-01-2013 07:00,14,2013,1,5,7,5,1
3200,05-01-2013 08:00,6,2013,1,5,8,5,1
3201,05-01-2013 09:00,20,2013,1,5,9,5,1
3202,05-01-2013 10:00,34,2013,1,5,10,5,1
3203,05-01-2013 11:00,14,2013,1,5,11,5,1
3204,05-01-2013 12:00,8,2013,1,5,12,5,1
3205,05-01-2013 13:00,16,2013,1,5,13,5,1
3206,05-01-2013 14:00,10,2013,1,5,14,5,1
3207,05-01-2013 15:00,12,2013,1,5,15,5,1
3208,05-01-2013 16:00,8,2013,1,5,16,5,1
3209,05-01-2013 17:00,10,2013,1,5,17,5,1
3210,05-01-2013 18:00,8,2013,1,5,18,5,1
3211,05-01-2013 19:00,12,2013,1,5,19,5,1
3212,05-01-2013 20:00,14,2013,1,5,20,5,1
3213,05-01-2013 21:00,6,2013,1,5,21,5,1
3214,05-01-2013 22:00,14,2013,1,5,22,5,1
3215,05-01-2013 23:00,16,2013,1,5,23,5,1
3216,06-01-2013 00:00,14,2013,1,6,0,6,1
3217,06-01-2013 01:00,2,2013,1,6,1,6,1
3218,06-01-2013 02:00,2,2013,1,6,2,6,1
3219,06-01-2013 03:00,6,2013,1,6,3,6,1
3220,06-01-2013 04:00,8,2013,1,6,4,6,1
3221,06-01-2013 05:00,12,2013,1,6,5,6,1
3222,06-01-2013 06:00,4,2013,1,6,6,6,1
3223,06-01-2013 07:00,4,2013,1,6,7,6,1
3224,06-01-2013 08:00,4,2013,1,6,8,6,1
3225,06-01-2013 09:00,10,2013,1,6,9,6,1
3226,06-01-2013 10:00,4,2013,1,6,10,6,1
3227,06-01-2013 11:00,4,2013,1,6,11,6,1
3228,06-01-2013 12:00,8,2013,1,6,12,6,1
3229,06-01-2013 13:00,4,2013,1,6,13,6,1
3230,06-01-2013 14:00,8,2013,1,6,14,6,1
3231,06-01-2013 15:00,10,2013,1,6,15,6,1
3232,06-01-2013 16:00,6,2013,1,6,16,6,1
3233,06-01-2013 17:00,8,2013,1,6,17,6,1
3234,06-01-2013 18:00,10,2013,1,6,18,6,1
3235,06-01-2013 19:00,12,2013,1,6,19,6,1
3236,06-01-2013 20:00,12,2013,1,6,20,6,1
3237,06-01-2013 21:00,10,2013,1,6,21,6,1
3238,06-01-2013 22:00,8,2013,1,6,22,6,1
3239,06-01-2013 23:00,8,2013,1,6,23,6,1
3240,07-01-2013 00:00,14,2013,1,7,0,0,0
3241,07-01-2013 01:00,8,2013,1,7,1,0,0
3242,07-01-2013 02:00,8,2013,1,7,2,0,0
3243,07-01-2013 03:00,12,2013,1,7,3,0,0
3244,07-01-2013 04:00,8,2013,1,7,4,0,0
3245,07-01-2013 05:00,8,2013,1,7,5,0,0
3246,07-01-2013 06:00,6,2013,1,7,6,0,0
3247,07-01-2013 07:00,12,2013,1,7,7,0,0
3248,07-01-2013 08:00,10,2013,1,7,8,0,0
3249,07-01-2013 09:00,12,2013,1,7,9,0,0
3250,07-01-2013 10:00,14,2013,1,7,10,0,0
3251,07-01-2013 11:00,18,2013,1,7,11,0,0
3252,07-01-2013 12:00,10,2013,1,7,12,0,0
3253,07-01-2013 13:00,14,2013,1,7,13,0,0
3254,07-01-2013 14:00,12,2013,1,7,14,0,0
3255,07-01-2013 15:00,46,2013,1,7,15,0,0
3256,07-01-2013 16:00,26,2013,1,7,16,0,0
3257,07-01-2013 17:00,22,2013,1,7,17,0,0
3258,07-01-2013 18:00,34,2013,1,7,18,0,0
3259,07-01-2013 19:00,50,2013,1,7,19,0,0
3260,07-01-2013 20:00,48,2013,1,7,20,0,0
3261,07-01-2013 21:00,32,2013,1,7,21,0,0
3262,07-01-2013 22:00,22,2013,1,7,22,0,0
3263,07-01-2013 23:00,42,2013,1,7,23,0,0
3264,08-01-2013 00:00,24,2013,1,8,0,1,0
3265,08-01-2013 01:00,20,2013,1,8,1,1,0
3266,08-01-2013 02:00,12,2013,1,8,2,1,0
3267,08-01-2013 03:00,6,2013,1,8,3,1,0
3268,08-01-2013 04:00,8,2013,1,8,4,1,0
3269,08-01-2013 05:00,6,2013,1,8,5,1,0
3270,08-01-2013 06:00,10,2013,1,8,6,1,0
3271,08-01-2013 07:00,12,2013,1,8,7,1,0
3272,08-01-2013 08:00,14,2013,1,8,8,1,0
3273,08-01-2013 09:00,14,2013,1,8,9,1,0
3274,08-01-2013 10:00,24,2013,1,8,10,1,0
3275,08-01-2013 11:00,16,2013,1,8,11,1,0
3276,08-01-2013 12:00,16,2013,1,8,12,1,0
3277,08-01-2013 13:00,12,2013,1,8,13,1,0
3278,08-01-2013 14:00,26,2013,1,8,14,1,0
3279,08-01-2013 15:00,12,2013,1,8,15,1,0
3280,08-01-2013 16:00,14,2013,1,8,16,1,0
3281,08-01-2013 17:00,14,2013,1,8,17,1,0
3282,08-01-2013 18:00,24,2013,1,8,18,1,0
3283,08-01-2013 19:00,28,2013,1,8,19,1,0
3284,08-01-2013 20:00,12,2013,1,8,20,1,0
3285,08-01-2013 21:00,12,2013,1,8,21,1,0
3286,08-01-2013 22:00,16,2013,1,8,22,1,0
3287,08-01-2013 23:00,10,2013,1,8,23,1,0
3288,09-01-2013 00:00,22,2013,1,9,0,2,0
3289,09-01-2013 01:00,8,2013,1,9,1,2,0
3290,09-01-2013 02:00,8,2013,1,9,2,2,0
3291,09-01-2013 03:00,10,2013,1,9,3,2,0
3292,09-01-2013 04:00,12,2013,1,9,4,2,0
3293,09-01-2013 05:00,10,2013,1,9,5,2,0
3294,09-01-2013 06:00,4,2013,1,9,6,2,0
3295,09-01-2013 07:00,8,2013,1,9,7,2,0
3296,09-01-2013 08:00,4,2013,1,9,8,2,0
3297,09-01-2013 09:00,12,2013,1,9,9,2,0
3298,09-01-2013 10:00,14,2013,1,9,10,2,0
3299,09-01-2013 11:00,8,2013,1,9,11,2,0
3300,09-01-2013 12:00,4,2013,1,9,12,2,0
3301,09-01-2013 13:00,10,2013,1,9,13,2,0
3302,09-01-2013 14:00,20,2013,1,9,14,2,0
3303,09-01-2013 15:00,6,2013,1,9,15,2,0
3304,09-01-2013 16:00,10,2013,1,9,16,2,0
3305,09-01-2013 17:00,8,2013,1,9,17,2,0
3306,09-01-2013 18:00,12,2013,1,9,18,2,0
3307,09-01-2013 19:00,6,2013,1,9,19,2,0
3308,09-01-2013 20:00,10,2013,1,9,20,2,0
3309,09-01-2013 21:00,10,2013,1,9,21,2,0
3310,09-01-2013 22:00,18,2013,1,9,22,2,0
3311,09-01-2013 23:00,4,2013,1,9,23,2,0
3312,10-01-2013 00:00,8,2013,1,10,0,3,0
3313,10-01-2013 01:00,8,2013,1,10,1,3,0
3314,10-01-2013 02:00,8,2013,1,10,2,3,0
3315,10-01-2013 03:00,6,2013,1,10,3,3,0
3316,10-01-2013 04:00,6,2013,1,10,4,3,0
3317,10-01-2013 05:00,4,2013,1,10,5,3,0
3318,10-01-2013 06:00,4,2013,1,10,6,3,0
3319,10-01-2013 07:00,6,2013,1,10,7,3,0
3320,10-01-2013 08:00,8,2013,1,10,8,3,0
3321,10-01-2013 09:00,10,2013,1,10,9,3,0
3322,10-01-2013 10:00,16,2013,1,10,10,3,0
3323,10-01-2013 11:00,10,2013,1,10,11,3,0
3324,10-01-2013 12:00,8,2013,1,10,12,3,0
3325,10-01-2013 13:00,6,2013,1,10,13,3,0
3326,10-01-2013 14:00,18,2013,1,10,14,3,0
3327,10-01-2013 15:00,6,2013,1,10,15,3,0
3328,10-01-2013 16:00,4,2013,1,10,16,3,0
3329,10-01-2013 17:00,12,2013,1,10,17,3,0
3330,10-01-2013 18:00,14,2013,1,10,18,3,0
3331,10-01-2013 19:00,18,2013,1,10,19,3,0
3332,10-01-2013 20:00,2,2013,1,10,20,3,0
3333,10-01-2013 21:00,16,2013,1,10,21,3,0
3334,10-01-2013 22:00,12,2013,1,10,22,3,0
3335,10-01-2013 23:00,10,2013,1,10,23,3,0
3336,11-01-2013 00:00,10,2013,1,11,0,4,0
3337,11-01-2013 01:00,8,2013,1,11,1,4,0
3338,11-01-2013 02:00,8,2013,1,11,2,4,0
3339,11-01-2013 03:00,8,2013,1,11,3,4,0
3340,11-01-2013 04:00,6,2013,1,11,4,4,0
3341,11-01-2013 05:00,6,2013,1,11,5,4,0
3342,11-01-2013 06:00,8,2013,1,11,6,4,0
3343,11-01-2013 07:00,12,2013,1,11,7,4,0
3344,11-01-2013 08:00,8,2013,1,11,8,4,0
3345,11-01-2013 09:00,20,2013,1,11,9,4,0
3346,11-01-2013 10:00,40,2013,1,11,10,4,0
3347,11-01-2013 11:00,28,2013,1,11,11,4,0
3348,11-01-2013 12:00,26,2013,1,11,12,4,0
3349,11-01-2013 13:00,14,2013,1,11,13,4,0
3350,11-01-2013 14:00,18,2013,1,11,14,4,0
3351,11-01-2013 15:00,10,2013,1,11,15,4,0
3352,11-01-2013 16:00,16,2013,1,11,16,4,0
3353,11-01-2013 17:00,12,2013,1,11,17,4,0
3354,11-01-2013 18:00,16,2013,1,11,18,4,0
3355,11-01-2013 19:00,10,2013,1,11,19,4,0
3356,11-01-2013 20:00,16,2013,1,11,20,4,0
3357,11-01-2013 21:00,18,2013,1,11,21,4,0
3358,11-01-2013 22:00,16,2013,1,11,22,4,0
3359,11-01-2013 23:00,10,2013,1,11,23,4,0
3360,12-01-2013 00:00,28,2013,1,12,0,5,1
3361,12-01-2013 01:00,22,2013,1,12,1,5,1
3362,12-01-2013 02:00,16,2013,1,12,2,5,1
3363,12-01-2013 03:00,4,2013,1,12,3,5,1
3364,12-01-2013 04:00,18,2013,1,12,4,5,1
3365,12-01-2013 05:00,8,2013,1,12,5,5,1
3366,12-01-2013 06:00,2,2013,1,12,6,5,1
3367,12-01-2013 07:00,8,2013,1,12,7,5,1
3368,12-01-2013 08:00,6,2013,1,12,8,5,1
3369,12-01-2013 09:00,6,2013,1,12,9,5,1
3370,12-01-2013 10:00,4,2013,1,12,10,5,1
3371,12-01-2013 11:00,10,2013,1,12,11,5,1
3372,12-01-2013 12:00,8,2013,1,12,12,5,1
3373,12-01-2013 13:00,4,2013,1,12,13,5,1
